"","1","2","5-Mar","10-Jun","20-Nov","21-30","31+","value"
"1445",0,0,1,0,0,0,0,3
"1446",0,0,1,0,0,0,0,3
"1447",0,0,1,0,0,0,0,4
"1448",0,0,1,0,0,0,0,4
"1449",0,0,1,0,0,0,0,3
"1450",0,0,1,0,0,0,0,4
"1451",0,0,1,0,0,0,0,3
"1452",0,0,1,0,0,0,0,3
"1453",0,0,1,0,0,0,0,4
"1454",0,0,1,0,0,0,0,3
"1455",0,0,1,0,0,0,0,3
"1456",0,0,1,0,0,0,0,4
"1457",0,0,1,0,0,0,0,4
"1458",0,0,1,0,0,0,0,4
"1459",0,0,1,0,0,0,0,3
"1460",0,0,1,0,0,0,0,4
"1461",0,0,1,0,0,0,0,4
"1462",0,0,1,0,0,0,0,4
"1463",0,0,1,0,0,0,0,3
"1464",0,0,1,0,0,0,0,4
"1465",0,0,1,0,0,0,0,3
"1466",0,0,1,0,0,0,0,4
"1467",0,0,1,0,0,0,0,4
"1468",0,0,1,0,0,0,0,3
"1469",0,0,1,0,0,0,0,4
"1470",0,0,1,0,0,0,0,3
"1471",0,0,1,0,0,0,0,3
"1472",0,0,1,0,0,0,0,3
"1473",0,0,1,0,0,0,0,3
"1474",0,0,1,0,0,0,0,3
"1475",0,0,1,0,0,0,0,4
"1476",0,0,1,0,0,0,0,3
"1477",0,0,1,0,0,0,0,4
"1478",0,0,1,0,0,0,0,5
"1479",0,0,1,0,0,0,0,5
"1480",0,0,1,0,0,0,0,3
"1481",0,0,1,0,0,0,0,4
"1482",0,0,1,0,0,0,0,4
"1483",0,0,1,0,0,0,0,3
"1484",0,0,1,0,0,0,0,4
"1485",0,0,1,0,0,0,0,4
"1486",0,0,1,0,0,0,0,5
"1487",0,0,1,0,0,0,0,4
"1488",0,0,1,0,0,0,0,3
"1489",0,0,1,0,0,0,0,4
"1490",0,0,1,0,0,0,0,3
"1491",0,0,1,0,0,0,0,4
"1492",0,0,1,0,0,0,0,3
"1493",0,0,1,0,0,0,0,4
"1494",0,0,1,0,0,0,0,5
"1495",0,0,1,0,0,0,0,3
"1496",0,0,1,0,0,0,0,4
"1497",0,0,1,0,0,0,0,4
"1498",0,0,1,0,0,0,0,3
"1499",0,0,1,0,0,0,0,3
"1500",0,0,1,0,0,0,0,4
"1501",0,0,1,0,0,0,0,3
"1502",0,0,1,0,0,0,0,3
"1503",0,0,1,0,0,0,0,3
"1504",0,0,1,0,0,0,0,4
"1505",0,0,1,0,0,0,0,3
"1506",0,0,1,0,0,0,0,3
"1507",0,0,1,0,0,0,0,4
"1508",0,0,1,0,0,0,0,4
"1509",0,0,1,0,0,0,0,4
"1510",0,0,1,0,0,0,0,3
"1511",0,0,1,0,0,0,0,3
"1512",0,0,1,0,0,0,0,4
"1513",0,0,1,0,0,0,0,4
"1514",0,0,1,0,0,0,0,4
"1515",0,0,1,0,0,0,0,5
"1516",0,0,1,0,0,0,0,3
"1517",0,0,1,0,0,0,0,3
"1518",0,0,1,0,0,0,0,5
"1519",0,0,1,0,0,0,0,4
"1520",0,0,1,0,0,0,0,5
"1521",0,0,1,0,0,0,0,4
"1522",0,0,1,0,0,0,0,4
"1523",0,0,1,0,0,0,0,5
"1524",0,0,1,0,0,0,0,4
"1525",0,0,1,0,0,0,0,3
"1526",0,0,1,0,0,0,0,3
"1527",0,0,1,0,0,0,0,4
"1528",0,0,1,0,0,0,0,4
"1529",0,0,1,0,0,0,0,4
"1530",0,0,1,0,0,0,0,5
"1531",0,0,1,0,0,0,0,3
"1532",0,0,1,0,0,0,0,3
"1533",0,0,1,0,0,0,0,4
"1534",0,0,1,0,0,0,0,4
"1535",0,0,1,0,0,0,0,3
"1536",0,0,1,0,0,0,0,3
"1537",0,0,1,0,0,0,0,4
"1538",0,0,1,0,0,0,0,4
"1539",0,0,1,0,0,0,0,3
"1540",0,0,1,0,0,0,0,4
"1541",0,0,1,0,0,0,0,5
"1542",0,0,1,0,0,0,0,5
"1543",0,0,1,0,0,0,0,5
"1544",0,0,1,0,0,0,0,4
"1545",0,0,1,0,0,0,0,4
"1546",0,0,1,0,0,0,0,3
"1547",0,0,1,0,0,0,0,4
"1548",0,0,1,0,0,0,0,4
"1549",0,0,1,0,0,0,0,4
"1550",0,0,1,0,0,0,0,4
"1551",0,0,1,0,0,0,0,3
"1552",0,0,1,0,0,0,0,5
"1553",0,0,1,0,0,0,0,3
"1554",0,0,1,0,0,0,0,5
"1555",0,0,1,0,0,0,0,5
"1556",0,0,1,0,0,0,0,3
"1557",0,0,1,0,0,0,0,4
"1558",0,0,1,0,0,0,0,4
"1559",0,0,1,0,0,0,0,4
"1560",0,0,1,0,0,0,0,4
"1561",0,0,1,0,0,0,0,4
"1562",0,0,1,0,0,0,0,4
"1563",0,0,1,0,0,0,0,4
"1564",0,0,1,0,0,0,0,4
"1565",0,0,1,0,0,0,0,3
"1566",0,0,1,0,0,0,0,4
"1567",0,0,1,0,0,0,0,4
"1568",0,0,1,0,0,0,0,4
"1569",0,0,1,0,0,0,0,4
"1570",0,0,1,0,0,0,0,4
"1571",0,0,1,0,0,0,0,4
"1572",0,0,1,0,0,0,0,3
"1573",0,0,1,0,0,0,0,3
"1574",0,0,1,0,0,0,0,4
"1575",0,0,1,0,0,0,0,3
"1576",0,0,1,0,0,0,0,3
"1577",0,0,1,0,0,0,0,3
"1578",0,0,1,0,0,0,0,4
"1579",0,0,1,0,0,0,0,4
"1580",0,0,1,0,0,0,0,4
"1581",0,0,1,0,0,0,0,3
"1582",0,0,1,0,0,0,0,4
"1583",0,0,1,0,0,0,0,5
"1584",0,0,1,0,0,0,0,5
"1585",0,0,1,0,0,0,0,3
"1586",0,0,1,0,0,0,0,3
"1587",0,0,1,0,0,0,0,4
"1588",0,0,1,0,0,0,0,3
"1589",0,0,1,0,0,0,0,4
"1590",0,0,1,0,0,0,0,3
"1591",0,0,1,0,0,0,0,4
"1592",0,0,1,0,0,0,0,4
"1593",0,0,1,0,0,0,0,5
"1594",0,0,1,0,0,0,0,5
"1595",0,0,1,0,0,0,0,5
"1596",0,0,1,0,0,0,0,4
"1597",0,0,1,0,0,0,0,5
"1598",0,0,1,0,0,0,0,3
"1599",0,0,1,0,0,0,0,3
"1600",0,0,1,0,0,0,0,3
"1601",0,0,1,0,0,0,0,3
"1602",0,0,1,0,0,0,0,4
"1603",0,0,1,0,0,0,0,4
"1604",0,0,1,0,0,0,0,3
"1605",0,0,1,0,0,0,0,4
"1606",0,0,1,0,0,0,0,4
"1607",0,0,1,0,0,0,0,4
"1608",0,0,1,0,0,0,0,4
"1609",0,0,1,0,0,0,0,3
"1610",0,0,1,0,0,0,0,3
"1611",0,0,1,0,0,0,0,3
"1612",0,0,1,0,0,0,0,4
"1613",0,0,1,0,0,0,0,3
"1614",0,0,1,0,0,0,0,4
"1615",0,0,1,0,0,0,0,4
"1616",0,0,1,0,0,0,0,3
"1617",0,0,1,0,0,0,0,3
"1618",0,0,1,0,0,0,0,3
"1619",0,0,1,0,0,0,0,3
"1620",0,0,1,0,0,0,0,4
"1621",0,0,1,0,0,0,0,3
"1622",0,0,1,0,0,0,0,4
"1623",0,0,1,0,0,0,0,3
"1624",0,0,1,0,0,0,0,4
"1625",0,0,1,0,0,0,0,3
"1626",0,0,1,0,0,0,0,3
"1627",0,0,1,0,0,0,0,3
"1628",0,0,1,0,0,0,0,4
"1629",0,0,1,0,0,0,0,3
"1630",0,0,1,0,0,0,0,4
"1631",0,0,1,0,0,0,0,4
"1632",0,0,1,0,0,0,0,4
"1633",0,0,1,0,0,0,0,3
"1634",0,0,1,0,0,0,0,3
"1635",0,0,1,0,0,0,0,3
"1636",0,0,1,0,0,0,0,3
"1637",0,0,1,0,0,0,0,4
"1638",0,0,1,0,0,0,0,3
"1639",0,0,1,0,0,0,0,3
"1640",0,0,1,0,0,0,0,5
"1641",0,0,1,0,0,0,0,4
"1642",0,0,1,0,0,0,0,3
"1643",0,0,0,1,0,0,0,7
"1644",0,0,0,1,0,0,0,9
"1645",0,0,0,1,0,0,0,6
"1646",0,0,0,1,0,0,0,7
"1647",0,0,0,1,0,0,0,8
"1648",0,0,0,1,0,0,0,9
"1649",0,0,0,1,0,0,0,9
"1650",0,0,0,1,0,0,0,6
"1651",0,0,0,1,0,0,0,9
"1652",0,0,0,1,0,0,0,6
"1653",0,0,0,1,0,0,0,9
"1654",0,0,0,1,0,0,0,6
"1655",0,0,0,1,0,0,0,7
"1656",0,0,0,1,0,0,0,6
"1657",0,0,0,1,0,0,0,7
"1658",0,0,0,1,0,0,0,8
"1659",0,0,0,1,0,0,0,6
"1660",0,0,0,1,0,0,0,8
"1661",0,0,0,1,0,0,0,8
"1662",0,0,0,1,0,0,0,9
"1663",0,0,0,1,0,0,0,8
"1664",0,0,0,1,0,0,0,8
"1665",0,0,0,1,0,0,0,8
"1666",0,0,0,1,0,0,0,8
"1667",0,0,0,1,0,0,0,10
"1668",0,0,0,1,0,0,0,8
"1669",0,0,0,1,0,0,0,9
"1670",0,0,0,1,0,0,0,7
"1671",0,0,0,1,0,0,0,9
"1672",0,0,0,1,0,0,0,6
"1673",0,0,0,1,0,0,0,7
"1674",0,0,0,1,0,0,0,7
"1675",0,0,0,1,0,0,0,7
"1676",0,0,0,1,0,0,0,8
"1677",0,0,0,1,0,0,0,7
"1678",0,0,0,1,0,0,0,8
"1679",0,0,0,1,0,0,0,9
"1680",0,0,0,1,0,0,0,6
"1681",0,0,0,1,0,0,0,7
"1682",0,0,0,1,0,0,0,8
"1683",0,0,0,1,0,0,0,7
"1684",0,0,0,1,0,0,0,7
"1685",0,0,0,1,0,0,0,10
"1686",0,0,0,1,0,0,0,8
"1687",0,0,0,1,0,0,0,7
"1688",0,0,0,1,0,0,0,8
"1689",0,0,0,1,0,0,0,7
"1690",0,0,0,1,0,0,0,8
"1691",0,0,0,1,0,0,0,9
"1692",0,0,0,1,0,0,0,8
"1693",0,0,0,1,0,0,0,8
"1694",0,0,0,1,0,0,0,8
"1695",0,0,0,1,0,0,0,7
"1696",0,0,0,1,0,0,0,7
"1697",0,0,0,1,0,0,0,9
"1698",0,0,0,1,0,0,0,8
"1699",0,0,0,1,0,0,0,7
"1700",0,0,0,1,0,0,0,7
"1701",0,0,0,1,0,0,0,8
"1702",0,0,0,1,0,0,0,8
"1703",0,0,0,1,0,0,0,9
"1704",0,0,0,1,0,0,0,6
"1705",0,0,0,1,0,0,0,9
"1706",0,0,0,1,0,0,0,6
"1707",0,0,0,1,0,0,0,7
"1708",0,0,0,1,0,0,0,7
"1709",0,0,0,1,0,0,0,9
"1710",0,0,0,1,0,0,0,6
"1711",0,0,0,1,0,0,0,7
"1712",0,0,0,1,0,0,0,8
"1713",0,0,0,1,0,0,0,9
"1714",0,0,0,1,0,0,0,7
"1715",0,0,0,1,0,0,0,7
"1716",0,0,0,1,0,0,0,8
"1717",0,0,0,1,0,0,0,7
"1718",0,0,0,1,0,0,0,8
"1719",0,0,0,1,0,0,0,10
"1720",0,0,0,1,0,0,0,7
"1721",0,0,0,1,0,0,0,7
"1722",0,0,0,1,0,0,0,8
"1723",0,0,0,1,0,0,0,7
"1724",0,0,0,1,0,0,0,9
"1725",0,0,0,1,0,0,0,7
"1726",0,0,0,1,0,0,0,8
"1727",0,0,0,1,0,0,0,7
"1728",0,0,0,1,0,0,0,6
"1729",0,0,0,1,0,0,0,7
"1730",0,0,0,1,0,0,0,7
"1731",0,0,0,1,0,0,0,6
"1732",0,0,0,1,0,0,0,8
"1733",0,0,0,1,0,0,0,7
"1734",0,0,0,1,0,0,0,7
"1735",0,0,0,1,0,0,0,8
"1736",0,0,0,1,0,0,0,7
"1737",0,0,0,1,0,0,0,7
"1738",0,0,0,1,0,0,0,7
"1739",0,0,0,1,0,0,0,8
"1740",0,0,0,1,0,0,0,9
"1741",0,0,0,1,0,0,0,6
"1742",0,0,0,1,0,0,0,7
"1743",0,0,0,1,0,0,0,7
"1744",0,0,0,1,0,0,0,8
"1745",0,0,0,1,0,0,0,8
"1746",0,0,0,1,0,0,0,7
"1747",0,0,0,1,0,0,0,9
"1748",0,0,0,1,0,0,0,8
"1749",0,0,0,1,0,0,0,8
"1750",0,0,0,1,0,0,0,8
"1751",0,0,0,1,0,0,0,7
"1752",0,0,0,1,0,0,0,7
"1753",0,0,0,1,0,0,0,10
"1754",0,0,0,1,0,0,0,7
"1755",0,0,0,1,0,0,0,7
"1756",0,0,0,1,0,0,0,7
"1757",0,0,0,1,0,0,0,8
"1758",0,0,0,1,0,0,0,9
"1759",0,0,0,1,0,0,0,7
"1760",0,0,0,1,0,0,0,7
"1761",0,0,0,1,0,0,0,10
"1762",0,0,0,1,0,0,0,7
"1763",0,0,0,1,0,0,0,8
"1764",0,0,0,1,0,0,0,8
"1765",0,0,0,1,0,0,0,7
"1766",0,0,0,1,0,0,0,8
"1767",0,0,0,1,0,0,0,8
"1768",0,0,0,1,0,0,0,7
"1769",0,0,0,1,0,0,0,7
"1770",0,0,0,1,0,0,0,7
"1771",0,0,0,1,0,0,0,7
"1772",0,0,0,1,0,0,0,8
"1773",0,0,0,1,0,0,0,8
"1774",0,0,0,1,0,0,0,7
"1775",0,0,0,1,0,0,0,6
"1776",0,0,0,1,0,0,0,8
"1777",0,0,0,1,0,0,0,7
"1778",0,0,0,1,0,0,0,6
"1779",0,0,0,1,0,0,0,7
"1780",0,0,0,1,0,0,0,7
"1781",0,0,0,1,0,0,0,7
"1782",0,0,0,1,0,0,0,7
"1783",0,0,0,1,0,0,0,8
"1784",0,0,0,1,0,0,0,9
"1785",0,0,0,1,0,0,0,8
"1786",0,0,0,1,0,0,0,8
"1787",0,0,0,1,0,0,0,8
"1788",0,0,0,1,0,0,0,8
"1789",0,0,0,1,0,0,0,7
"1790",0,0,0,1,0,0,0,8
"1791",0,0,0,1,0,0,0,7
"1792",0,0,0,1,0,0,0,9
"1793",0,0,0,1,0,0,0,9
"1794",0,0,0,1,0,0,0,9
"1795",0,0,0,1,0,0,0,10
"1796",0,0,0,1,0,0,0,8
"1797",0,0,0,1,0,0,0,9
"1798",0,0,0,1,0,0,0,7
"1799",0,0,0,1,0,0,0,7
"1800",0,0,0,1,0,0,0,7
"1801",0,0,0,1,0,0,0,6
"1802",0,0,0,1,0,0,0,6
"1803",0,0,0,1,0,0,0,8
"1804",0,0,0,1,0,0,0,8
"1805",0,0,0,1,0,0,0,7
"1806",0,0,0,1,0,0,0,6
"1807",0,0,0,1,0,0,0,8
"1808",0,0,0,1,0,0,0,8
"1809",0,0,0,1,0,0,0,7
"1810",0,0,0,1,0,0,0,7
"1811",0,0,0,1,0,0,0,8
"1812",0,0,0,1,0,0,0,10
"1813",0,0,0,1,0,0,0,10
"1814",0,0,0,1,0,0,0,8
"1815",0,0,0,1,0,0,0,7
"1816",0,0,0,1,0,0,0,7
"1817",0,0,0,1,0,0,0,8
"1818",0,0,0,1,0,0,0,8
"1819",0,0,0,1,0,0,0,8
"1820",0,0,0,1,0,0,0,7
"1821",0,0,0,1,0,0,0,7
"1822",0,0,0,1,0,0,0,8
"1823",0,0,0,1,0,0,0,9
"1824",0,0,0,1,0,0,0,6
"1825",0,0,0,1,0,0,0,9
"1826",0,0,0,1,0,0,0,6
"1827",0,0,0,1,0,0,0,7
"1828",0,0,0,1,0,0,0,7
"1829",0,0,0,1,0,0,0,7
"1830",0,0,0,1,0,0,0,10
"1831",0,0,0,1,0,0,0,7
"1832",0,0,0,1,0,0,0,7
"1833",0,0,0,1,0,0,0,9
"1834",0,0,0,1,0,0,0,7
"1835",0,0,0,1,0,0,0,9
"1836",0,0,0,1,0,0,0,7
"1837",0,0,0,1,0,0,0,10
"1838",0,0,0,1,0,0,0,8
"1839",0,0,0,1,0,0,0,7
"1840",0,0,0,1,0,0,0,7
"1841",0,0,0,1,0,0,0,8
"1842",0,0,0,1,0,0,0,7
"1843",0,0,0,1,0,0,0,9
"1844",0,0,0,1,0,0,0,6
"1845",0,0,0,1,0,0,0,7
"1846",0,0,0,1,0,0,0,7
"1847",0,0,0,1,0,0,0,7
"1848",0,0,0,1,0,0,0,9
"1849",0,0,0,1,0,0,0,6
"1850",0,0,0,1,0,0,0,7
"1851",0,0,0,1,0,0,0,8
"1852",0,0,0,1,0,0,0,8
"1853",0,0,0,1,0,0,0,10
"1854",0,0,0,1,0,0,0,9
"1855",0,0,0,1,0,0,0,7
"1856",0,0,0,1,0,0,0,7
"1857",0,0,0,1,0,0,0,8
"1858",0,0,0,1,0,0,0,7
"1859",0,0,0,1,0,0,0,8
"1860",0,0,0,1,0,0,0,8
"1861",0,0,0,1,0,0,0,7
"1862",0,0,0,1,0,0,0,10
"1863",0,0,0,1,0,0,0,8
"1864",0,0,0,1,0,0,0,7
"1865",0,0,0,1,0,0,0,7
"1866",0,0,0,1,0,0,0,6
"1867",0,0,0,1,0,0,0,10
"1868",0,0,0,1,0,0,0,7
"1869",0,0,0,1,0,0,0,10
"1870",0,0,0,1,0,0,0,7
"1871",0,0,0,1,0,0,0,7
"1872",0,0,0,1,0,0,0,7
"1873",0,0,0,1,0,0,0,7
"1874",0,0,0,1,0,0,0,7
"1875",0,0,0,1,0,0,0,6
"1876",0,0,0,1,0,0,0,7
"1877",0,0,0,1,0,0,0,7
"1878",0,0,0,1,0,0,0,7
"1879",0,0,0,1,0,0,0,7
"1880",0,0,0,1,0,0,0,7
"1881",0,0,0,1,0,0,0,8
"1882",0,0,0,1,0,0,0,10
"1883",0,0,0,1,0,0,0,7
"1884",0,0,0,1,0,0,0,7
"1885",0,0,0,1,0,0,0,7
"1886",0,0,0,1,0,0,0,7
"1887",0,0,0,1,0,0,0,9
"1888",0,0,0,1,0,0,0,9
"1889",0,0,0,1,0,0,0,7
"1890",0,0,0,1,0,0,0,7
"1891",0,0,0,1,0,0,0,7
"1892",0,0,0,1,0,0,0,6
"1893",0,0,0,1,0,0,0,8
"1894",0,0,0,1,0,0,0,10
"1895",0,0,0,1,0,0,0,8
"1896",0,0,0,1,0,0,0,8
"1897",0,0,0,1,0,0,0,8
"1898",0,0,0,1,0,0,0,10
"1899",0,0,0,1,0,0,0,10
"1900",0,0,0,1,0,0,0,7
"1901",0,0,0,1,0,0,0,8
"1902",0,0,0,1,0,0,0,7
"1903",0,0,0,1,0,0,0,10
"1904",0,0,0,1,0,0,0,9
"1905",0,0,0,1,0,0,0,8
"1906",0,0,0,1,0,0,0,6
"1907",0,0,0,1,0,0,0,7
"1908",0,0,0,1,0,0,0,7
"1909",0,0,0,1,0,0,0,7
"1910",0,0,0,1,0,0,0,8
"1911",0,0,0,1,0,0,0,6
"1912",0,0,0,1,0,0,0,8
"1913",0,0,0,1,0,0,0,7
"1914",0,0,0,1,0,0,0,7
"1915",0,0,0,1,0,0,0,7
"1916",0,0,0,1,0,0,0,9
"1917",0,0,0,1,0,0,0,7
"1918",0,0,0,1,0,0,0,9
"1919",0,0,0,1,0,0,0,9
"1920",0,0,0,1,0,0,0,6
"1921",0,0,0,1,0,0,0,7
"1922",0,0,0,1,0,0,0,7
"1923",0,0,0,1,0,0,0,8
"1924",0,0,0,1,0,0,0,8
"1925",0,0,0,1,0,0,0,9
"1926",0,0,0,1,0,0,0,7
"1927",0,0,0,1,0,0,0,8
"1928",0,0,0,1,0,0,0,9
"1929",0,0,0,1,0,0,0,7
"1930",0,0,0,1,0,0,0,8
"1931",0,0,0,1,0,0,0,7
"1932",0,0,0,1,0,0,0,8
"1933",0,0,0,1,0,0,0,6
"1934",0,0,0,1,0,0,0,7
"1935",0,0,0,1,0,0,0,7
"1936",0,0,0,1,0,0,0,7
"1937",0,0,0,1,0,0,0,7
"1938",0,0,0,1,0,0,0,10
"1939",0,0,0,1,0,0,0,8
"1940",0,0,0,1,0,0,0,8
"1941",0,0,0,1,0,0,0,7
"1942",0,0,0,1,0,0,0,7
"1943",0,0,0,1,0,0,0,7
"1944",0,0,0,1,0,0,0,7
"1945",0,0,0,1,0,0,0,7
"1946",0,0,0,1,0,0,0,9
"1947",0,0,0,1,0,0,0,7
"1948",0,0,0,1,0,0,0,10
"1949",0,0,0,1,0,0,0,7
"1950",0,0,0,1,0,0,0,9
"1951",0,0,0,1,0,0,0,7
"1952",0,0,0,1,0,0,0,7
"1953",0,0,0,1,0,0,0,7
"1954",0,0,0,1,0,0,0,8
"1955",0,0,0,1,0,0,0,6
"1956",0,0,0,1,0,0,0,7
"1957",0,0,0,1,0,0,0,8
"1958",0,0,0,1,0,0,0,8
"1959",0,0,0,1,0,0,0,8
"1960",0,0,0,1,0,0,0,7
"1961",0,0,0,1,0,0,0,9
"1962",0,0,0,1,0,0,0,6
"1963",0,0,0,1,0,0,0,8
"1964",0,0,0,1,0,0,0,8
"1965",0,0,0,1,0,0,0,8
"1966",0,0,0,1,0,0,0,9
"1967",0,0,0,1,0,0,0,8
"1968",0,0,0,1,0,0,0,8
"1969",0,0,0,1,0,0,0,7
"1970",0,0,0,1,0,0,0,9
"1971",0,0,0,1,0,0,0,7
"1972",0,0,0,1,0,0,0,7
"1973",0,0,0,1,0,0,0,7
"1974",0,0,0,1,0,0,0,10
"1975",0,0,0,1,0,0,0,7
"1976",0,0,0,1,0,0,0,7
"1977",0,0,0,1,0,0,0,7
"1978",0,0,0,1,0,0,0,7
"1979",0,0,0,1,0,0,0,7
"1980",0,0,0,1,0,0,0,7
"1981",0,0,0,1,0,0,0,9
"1982",0,0,0,1,0,0,0,8
"1983",0,0,0,1,0,0,0,7
"1984",0,0,0,1,0,0,0,7
"1985",0,0,0,1,0,0,0,8
"1986",0,0,0,1,0,0,0,9
"1987",0,0,0,1,0,0,0,8
"1988",0,0,0,1,0,0,0,7
"1989",0,0,0,1,0,0,0,7
"1990",0,0,0,1,0,0,0,7
"1991",0,0,0,1,0,0,0,10
"1992",0,0,0,1,0,0,0,7
"1993",0,0,0,1,0,0,0,8
"1994",0,0,0,1,0,0,0,8
"1995",0,0,0,1,0,0,0,9
"1996",0,0,0,1,0,0,0,9
"1997",0,0,0,1,0,0,0,10
"1998",0,0,0,1,0,0,0,7
"1999",0,0,0,1,0,0,0,8
"2000",0,0,0,1,0,0,0,8
"2001",0,0,0,1,0,0,0,7
"2002",0,0,0,1,0,0,0,6
"2003",0,0,0,1,0,0,0,7
"2004",0,0,0,1,0,0,0,8
"2005",0,0,0,1,0,0,0,7
"2006",0,0,0,1,0,0,0,8
"2007",0,0,0,1,0,0,0,7
"2008",0,0,0,1,0,0,0,9
"2009",0,0,0,1,0,0,0,7
"2010",0,0,0,1,0,0,0,7
"2011",0,0,0,1,0,0,0,6
"2012",0,0,0,1,0,0,0,7
"2013",0,0,0,1,0,0,0,9
"2014",0,0,0,1,0,0,0,7
"2015",0,0,0,1,0,0,0,7
"2016",0,0,0,1,0,0,0,10
"2017",0,0,0,1,0,0,0,8
"2018",0,0,0,1,0,0,0,7
"2019",0,0,0,1,0,0,0,8
"2020",0,0,0,1,0,0,0,8
"2021",0,0,0,1,0,0,0,8
"2022",0,0,0,1,0,0,0,7
"2023",0,0,0,1,0,0,0,7
"2024",0,0,0,1,0,0,0,10
"2025",0,0,0,1,0,0,0,8
"2026",0,0,0,1,0,0,0,8
"2027",0,0,0,1,0,0,0,10
"2028",0,0,0,1,0,0,0,8
"2029",0,0,0,1,0,0,0,7
"2030",0,0,0,1,0,0,0,7
"2031",0,0,0,1,0,0,0,7
"2032",0,0,0,1,0,0,0,9
"2033",0,0,0,1,0,0,0,7
"2034",0,0,0,1,0,0,0,7
"2035",0,0,0,1,0,0,0,7
"2036",0,0,0,1,0,0,0,8
"2037",0,0,0,1,0,0,0,7
"2038",0,0,0,1,0,0,0,8
"2039",0,0,0,1,0,0,0,7
"2040",0,0,0,1,0,0,0,10
"2041",0,0,0,1,0,0,0,7
"2042",0,0,0,1,0,0,0,9
"2043",0,0,0,1,0,0,0,8
"2044",0,0,0,1,0,0,0,8
"2045",0,0,0,1,0,0,0,7
"2046",0,0,0,1,0,0,0,10
"2047",0,0,0,1,0,0,0,7
"2048",0,0,0,1,0,0,0,9
"2049",0,0,0,1,0,0,0,7
"2050",0,0,0,1,0,0,0,10
"2051",0,0,0,1,0,0,0,9
"2052",0,0,0,1,0,0,0,8
"2053",0,0,0,1,0,0,0,7
"2054",0,0,0,1,0,0,0,7
"2055",0,0,0,1,0,0,0,8
"2056",0,0,0,1,0,0,0,7
"2057",0,0,0,1,0,0,0,7
"2058",0,0,0,1,0,0,0,7
"2059",0,0,0,1,0,0,0,8
"2060",0,0,0,1,0,0,0,7
"2061",0,0,0,1,0,0,0,6
"2062",0,0,0,1,0,0,0,7
"2063",0,0,0,1,0,0,0,8
"2064",0,0,0,1,0,0,0,8
"2065",0,0,0,1,0,0,0,6
"2066",0,0,0,1,0,0,0,7
"2067",0,0,0,1,0,0,0,7
"2068",0,0,0,1,0,0,0,7
"2069",0,0,0,1,0,0,0,7
"2070",0,0,0,1,0,0,0,7
"2071",0,0,0,1,0,0,0,9
"2072",0,0,0,1,0,0,0,7
"2073",0,0,0,1,0,0,0,7
"2074",0,0,0,1,0,0,0,6
"2075",0,0,0,1,0,0,0,10
"2076",0,0,0,1,0,0,0,8
"2077",0,0,0,1,0,0,0,8
"2078",0,0,0,1,0,0,0,10
"2079",0,0,0,1,0,0,0,7
"2080",0,0,0,1,0,0,0,8
"2081",0,0,0,1,0,0,0,8
"2082",0,0,0,1,0,0,0,7
"2083",0,0,0,1,0,0,0,7
"2084",0,0,0,1,0,0,0,8
"2085",0,0,0,1,0,0,0,9
"2086",0,0,0,1,0,0,0,7
"2087",0,0,0,1,0,0,0,7
"2088",0,0,0,1,0,0,0,7
"2089",0,0,0,1,0,0,0,8
"2090",0,0,0,1,0,0,0,7
"2091",0,0,0,1,0,0,0,7
"2092",0,0,0,1,0,0,0,8
"2093",0,0,0,1,0,0,0,7
"2094",0,0,0,1,0,0,0,7
"2095",0,0,0,1,0,0,0,7
"2096",0,0,0,1,0,0,0,7
"2097",0,0,0,1,0,0,0,8
"2098",0,0,0,1,0,0,0,7
"2099",0,0,0,1,0,0,0,7
"2100",0,0,0,1,0,0,0,7
"2101",0,0,0,1,0,0,0,7
"2102",0,0,0,1,0,0,0,7
"2103",0,0,0,1,0,0,0,7
"2104",0,0,0,1,0,0,0,7
"2105",0,0,0,1,0,0,0,9
"2106",0,0,0,1,0,0,0,7
"2107",0,0,0,1,0,0,0,6
"2108",0,0,0,1,0,0,0,7
"2109",0,0,0,1,0,0,0,7
"2110",0,0,0,1,0,0,0,8
"2111",0,0,0,1,0,0,0,6
"2112",0,0,0,1,0,0,0,7
"2113",0,0,0,1,0,0,0,8
"2114",0,0,0,1,0,0,0,7
"2115",0,0,0,1,0,0,0,7
"2116",0,0,0,1,0,0,0,10
"2117",0,0,0,1,0,0,0,9
"2118",0,0,0,1,0,0,0,9
"2119",0,0,0,1,0,0,0,8
"2120",0,0,0,1,0,0,0,10
"2121",0,0,0,1,0,0,0,7
"2122",0,0,0,1,0,0,0,8
"2123",0,0,0,1,0,0,0,7
"2124",0,0,0,1,0,0,0,6
"2125",0,0,0,1,0,0,0,9
"2126",0,0,0,1,0,0,0,8
"2127",0,0,0,1,0,0,0,8
"2128",0,0,0,1,0,0,0,7
"2129",0,0,0,1,0,0,0,6
"2130",0,0,0,0,1,0,0,12
"2131",0,0,0,0,1,0,0,14
"2132",0,0,0,0,1,0,0,14
"2133",0,0,0,0,1,0,0,15
"2134",0,0,0,0,1,0,0,17
"2135",0,0,0,0,1,0,0,16
"2136",0,0,0,0,1,0,0,12
"2137",0,0,0,0,1,0,0,11
"2138",0,0,0,0,1,0,0,17
"2139",0,0,0,0,1,0,0,14
"2140",0,0,0,0,1,0,0,13
"2141",0,0,0,0,1,0,0,14
"2142",0,0,0,0,1,0,0,14
